,학년,학기,낱말,빈도수,품사
33606,5,1,자르듯,1,Verb
33607,5,1,끊어,1,Verb
33608,5,1,지짐,1,Noun
33609,5,1,얹고,1,Verb
33610,5,1,붓는다,1,Verb
33611,5,1,익으면,1,Verb
33612,5,1,뒤집,1,Verb
33613,5,1,살살,1,Noun
33614,5,1,만든다고,1,Verb
33615,5,1,하시며,1,Verb
33616,5,1,도와주셨다,1,Verb
33617,5,1,맛있다고,1,Adjective
33618,5,1,싶지만,1,Verb
33619,5,1,많으니,1,Adjective
33620,5,1,비법,1,Noun
33621,5,1,가자며,1,Verb
33622,5,1,깨우셨다,1,Verb
33623,5,1,잡는다는,1,Verb
33624,5,1,일어나자,1,Verb
33625,5,1,세수,1,Noun
33626,5,1,툴툴거렸다,1,Noun
33627,5,1,대문,1,Noun
33628,5,1,나서니,1,Verb
33629,5,1,코끝,1,Noun
33630,5,1,시려,1,Adjective
33631,5,1,가렸다,1,Verb
33632,5,1,춥니,1,Adjective
33633,5,1,걸으면,1,Verb
33634,5,1,괜찮아질,1,Adjective
33635,5,1,물통,1,Noun
33636,5,1,뚜벅뚜벅,1,Noun
33637,5,1,걸어가셨다,1,Verb
33638,5,1,발걸음,1,Noun
33639,5,1,어찌나,1,Adverb
33640,5,1,뛰어야,1,Verb
33641,5,1,뒷산,1,Noun
33642,5,1,시민,1,Noun
33643,5,1,맨손,1,Noun
33644,5,1,달아나는,1,Verb
33645,5,1,철봉,1,Noun
33646,5,1,일어나기는,1,Verb
33647,5,1,힘들었지만,1,Adjective
33648,5,1,들으니,1,Verb
33649,5,1,흘,1,Noun
33650,5,1,달렸다,1,Verb
33651,5,1,상쾌했다,1,Adjective
33652,5,1,쓴이에게,1,Verb
33653,5,1,묶었는지,1,Verb
33654,5,1,묶는,1,Verb
33655,5,1,짓기라고,1,Verb
33656,5,1,깨우,1,Verb
33657,5,1,달림,1,Noun
33658,5,1,놀람,1,Noun
33659,5,1,좋음,1,Adjective
33660,5,1,툴툴거림,1,Noun
33661,5,1,상쾌함,1,Adjective
33662,5,1,성공함,1,Adjective
33663,5,1,흘린,1,Verb
33664,5,1,마심,1,Noun
33665,5,1,짓기를,1,Verb
33666,5,1,아팠,1,Adjective
33667,5,1,오니,1,Noun
33668,5,1,계시니,1,Adjective
33669,5,1,좋아졌다,1,Verb
33670,5,1,고생,1,Noun
33671,5,1,했다며,1,Verb
33672,5,1,맛있었다,1,Adjective
33673,5,1,드리고,1,Verb
33674,5,1,심히,1,Adjective
33675,5,1,들었지만,1,Verb
33676,5,1,않았으면,1,Verb
33677,5,1,마치자마자,1,Verb
33678,5,1,오심,1,Noun
33679,5,1,좋아짐,1,Verb
33680,5,1,가심,1,Verb
33681,5,1,섭섭함,1,Adjective
33682,5,1,좋겠음,1,Adjective
33683,5,1,주심,1,Noun
33684,5,1,계심,1,Noun
33685,5,1,먹음,1,Noun
33686,5,1,아쉬움,1,Noun
33687,5,1,계신,1,Adjective
33688,5,1,짓기에,1,Verb
33689,5,1,피자,1,Noun
33690,5,1,가셨다,1,Verb
33691,5,1,계셨지만,1,Adjective
33692,5,1,헤어질,1,Verb
33693,5,1,섭섭했다,1,Adjective
33694,5,1,오셨으면,1,Verb
33695,5,1,찾아가야겠다고,1,Verb
33696,5,1,루였다,1,Noun
33697,5,1,이루었을,1,Verb
33698,5,1,만났어,1,Verb
33699,5,1,주무신다,1,Verb
33700,5,1,오고,1,Verb
33701,5,1,뒤따라오는,1,Verb
33702,5,1,어색해지거나,1,Adjective
33703,5,1,전해질,1,Noun
33704,5,1,하신다,1,Verb
33705,5,1,낚싯줄,1,Noun
33706,5,1,걸렸다,1,Verb
33707,5,1,맛있,1,Adjective
33708,5,1,떡,1,Noun
33709,5,1,재미있,1,Adjective
33710,5,1,업혔다,1,Noun
33711,5,1,타내는,1,Verb
33712,5,1,어와,1,Exclamation
33713,5,1,넷,1,Noun
33714,5,1,던진다,1,Verb
33715,5,1,홀수,1,Noun
33716,5,1,짝수,1,Noun
33717,5,1,했으면,1,Verb
33718,5,1,머무르고,1,Verb
33719,5,1,반짝입니다,1,Verb
33720,5,1,무겁다,1,Adjective
33721,5,1,어젯밤,1,Noun
33722,5,1,세차,1,Noun
33723,5,1,불었습니다,1,Verb
33724,5,1,올리려고,1,Verb
33725,5,1,재미있었던,1,Adjective
33726,5,1,나타,1,Noun
33727,5,1,빵,1,Noun
33728,5,1,먹겠다,1,Verb
33729,5,1,날아온,1,Verb
33730,5,1,잡곡,1,Noun
33731,5,1,맛,1,Noun
33732,5,1,아름답습니다,1,Adjective
33733,5,1,남자아이는,1,Verb
33734,5,1,지었나요,1,Verb
33735,5,1,태빈,1,Noun
33736,5,1,다녀오는,1,Verb
33737,5,1,보구,1,Noun
33738,5,1,다친,1,Verb
33739,5,1,다쳤어,1,Verb
33740,5,1,되겠다,1,Verb
33741,5,1,부러졌다,1,Verb
33742,5,1,안경,1,Noun
33743,5,1,곳도,1,Noun
33744,5,1,쓰이는구나,1,Verb
33745,5,1,신체,1,Noun
33746,5,1,잇는,1,Verb
33747,5,1,다리는,1,Verb
33748,5,1,받치는,1,Verb
33749,5,1,기다린다,1,Verb
33750,5,1,들려준다,1,Verb
33751,5,1,얻는다,1,Verb
33752,5,1,만들어졌을지,1,Verb
33753,5,1,그네,1,Noun
33754,5,1,시소,1,Noun
33755,5,1,공단,1,Noun
33756,5,1,부상,1,Noun
33757,5,1,많아지면서,1,Verb
33758,5,1,고로,1,Noun
33759,5,1,가져올,1,Verb
33760,5,1,비율,1,Noun
33761,5,1,높다,1,Adjective
33762,5,1,지키려면,1,Verb
33763,5,1,중인,1,Noun
33764,5,1,대별,1,Noun
33765,5,1,높게,1,Adjective
33766,5,1,잦은,1,Verb
33767,5,1,부족하기,1,Adjective
33768,5,1,앞길,1,Noun
33769,5,1,반지름,1,Noun
33770,5,1,방지,1,Noun
33771,5,1,턱,1,Noun
33772,5,1,낮추도록,1,Verb
33773,5,1,당하지,1,Adjective
33774,5,1,무시,1,Noun
33775,5,1,가려다가,1,Verb
33776,5,1,가지는,1,Verb
33777,5,1,록색,1,Noun
33778,5,1,바뀌지도,1,Verb
33779,5,1,않았는데,1,Verb
33780,5,1,무리하게,1,Adjective
33781,5,1,건너면,1,Verb
33782,5,1,당할,1,Adjective
33783,5,1,바뀌자마자,1,Verb
33784,5,1,당하기도,1,Adjective
33785,5,1,위반,1,Noun
33786,5,1,조심해,1,Verb
33787,5,1,조급하게,1,Adjective
33788,5,1,서두르지,1,Verb
33789,5,1,수칙,1,Noun
33790,5,1,힘써야,1,Verb
33791,5,1,미룰,1,Verb
33792,5,1,줄이려면,1,Verb
33793,5,1,이외,1,Noun
33794,5,1,동사,1,Noun
33795,5,1,누웠다가,1,Verb
33796,5,1,앉거나,1,Verb
33797,5,1,앉았다가,1,Verb
33798,5,1,서다,1,Verb
33799,5,1,깨어나다,1,Verb
33800,5,1,생기,1,Noun
33801,5,1,늘어,1,Verb
33802,5,1,뒤집어서,1,Verb
33803,5,1,그려진,1,Verb
33804,5,1,드,1,Noun
33805,5,1,가져갈,1,Verb
33806,5,1,놓을,1,Verb
33807,5,1,쉬워요,1,Adjective
33808,5,1,빨라지고,1,Adjective
33809,5,1,뛰어넘을,1,Verb
33810,5,1,편리함이라는,1,Adjective
33811,5,1,위험하고,1,Adjective
33812,5,1,어,1,Eomi
33813,5,1,두운,1,Noun
33814,5,1,가졌느냐,1,Verb
33815,5,1,아니냐에,1,Adjective
33816,5,1,가난해질,1,Adjective
33817,5,1,이로써,1,Adverb
33818,5,1,경제,1,Noun
33819,5,1,불평등,1,Noun
33820,5,1,강해질,1,Adjective
33821,5,1,있으면서,1,Adjective
33822,5,1,독립성,1,Noun
33823,5,1,생긴다면,1,Verb
33824,5,1,벗어나고,1,Verb
33825,5,1,끝내,1,Noun
33826,5,1,엄청난,1,Adjective
33827,5,1,이득,1,Noun
33828,5,1,편리함에,1,Adjective
33829,5,1,멀어,1,Adjective
33830,5,1,스로,1,Noun
33831,5,1,덫,1,Noun
33832,5,1,놓는,1,Verb
33833,5,1,저지르게,1,Verb
33834,5,1,킬러,1,Noun
33835,5,1,우선할,1,Adjective
33836,5,1,끼칠,1,Verb
33837,5,1,활발히,1,Adjective
33838,5,1,있긴,1,Adjective
33839,5,1,편리하고,1,Adjective
33840,5,1,풍요,1,Noun
33841,5,1,워질,1,Noun
33842,5,1,장애인,1,Noun
33843,5,1,무인,1,Noun
33844,5,1,늘어날,1,Verb
33845,5,1,삼십,1,Noun
33846,5,1,절반,1,Noun
33847,5,1,제도,1,Noun
33848,5,1,빼앗지,1,Verb
33849,5,1,나아가,1,Verb
33850,5,1,늘려,1,Verb
33851,5,1,빌딩,1,Noun
33852,5,1,페인트,1,Noun
33853,5,1,어쩌다가,1,Noun
33854,5,1,이롭게,1,Adjective
33855,5,1,가득하게,1,Adjective
33856,5,1,불평등한,1,Adjective
33857,5,1,만들까,1,Verb
33858,5,1,편리하게,1,Adjective
33859,5,1,창의,1,Noun
33860,5,1,공책,1,Noun
33861,5,1,알겠어,1,Verb
33862,5,1,않으려면,1,Verb
33863,5,1,껴,1,Verb
33864,5,1,쉽지만,1,Verb
33865,5,1,더라도,1,Noun
33866,5,1,벗어난,1,Verb
33867,5,1,소용,1,Noun
33868,5,1,돋보이게,1,Verb
33869,5,1,조작,1,Noun
33870,5,1,부풀려서,1,Verb
33871,5,1,심판,1,Noun
33872,5,1,이렇듯,1,Adjective
33873,5,1,떳떳하고,1,Adjective
33874,5,1,진실하게,1,Adjective
33875,5,1,어길,1,Verb
33876,5,1,유념,1,Noun
33877,5,1,인용,1,Noun
33878,5,1,명확하게,1,Adjective
33879,5,1,너무도,1,Adverb
33880,5,1,뚜렷하게,1,Adjective
33881,5,1,의도,1,Noun
33882,5,1,힘들여,1,Adjective
33883,5,1,유명해졌는데,1,Adjective
33884,5,1,판다,1,Noun
33885,5,1,벌게,1,Verb
33886,5,1,받았다고,1,Verb
33887,5,1,중요하다는,1,Adjective
33888,5,1,있지도,1,Adjective
33889,5,1,퍼뜨리거,1,Noun
33890,5,1,헐뜯어,1,Verb
33891,5,1,피해자,1,Noun
33892,5,1,씻지,1,Verb
33893,5,1,남길,1,Verb
33894,5,1,나누게,1,Verb
33895,5,1,꾸미거나,1,Verb
33896,5,1,허위,1,Noun
33897,5,1,많다면,1,Adjective
33898,5,1,없게,1,Adjective
33899,5,1,창작물,1,Noun
33900,5,1,끼려고만,1,Verb
33901,5,1,이루어지기,1,Verb
33902,5,1,혼란,1,Noun
33903,5,1,커지고,1,Verb
33904,5,1,신뢰,1,Noun
33905,5,1,창작,1,Noun
33906,5,1,욕구,1,Noun
33907,5,1,기여,1,Noun
33908,5,1,알아보았다,1,Verb
33909,5,1,중요하다,1,Adjective
33910,5,1,밝히고,1,Verb
33911,5,1,않으며,1,Verb
33912,5,1,살펴야,1,Verb
33913,5,1,많을수록,1,Adjective
33914,5,1,느껴지기,1,Verb
33915,5,1,넘어지거나,1,Verb
33916,5,1,부딪혀,1,Verb
33917,5,1,소음,1,Noun
33918,5,1,안전하고,1,Adjective
33919,5,1,떠들지,1,Verb
33920,5,1,늘면서,1,Verb
33921,5,1,높습니다,1,Adjective
33922,5,1,법안,1,Noun
33923,5,1,국회,1,Noun
33924,5,1,아예,1,Noun
33925,5,1,팽팽히,1,Noun
33926,5,1,맞섭니다,1,Verb
33927,5,1,마트,1,Noun
33928,5,1,폰,1,Noun
33929,5,1,거북목,1,Noun
33930,5,1,걸릴,1,Verb
33931,5,1,필요하고,1,Adjective
33932,5,1,되므로,1,Verb
33933,5,1,걸리는,1,Verb
33934,5,1,역효과,1,Noun
33935,5,1,방과,1,Noun
33936,5,1,클,1,Verb
33937,5,1,바로바로,1,Adverb
33938,5,1,어렵지,1,Adjective
33939,5,1,하십니까,1,Verb
33940,5,1,다루었나요,1,Verb
33941,5,1,지내려면,1,Verb
33942,5,1,놀면,1,Verb
33943,5,1,좋아질,1,Verb
33944,5,1,기능,1,Noun
33945,5,1,나가면,1,Verb
33946,5,1,나누었나요,1,Verb
33947,5,1,중요하지만,1,Adjective
33948,5,1,싶다고,1,Verb
33949,5,1,위험하게,1,Adjective
33950,5,1,축구공,1,Noun
33951,5,1,다쳤습니다,1,Verb
33952,5,1,보는데,1,Verb
33953,5,1,다가오는,1,Verb
33954,5,1,알맞을까요,1,Adjective
33955,5,1,다루었으면,1,Verb
33956,5,1,겠어요,1,Verb
33957,5,1,합시다,1,Verb
33958,5,1,자랑거리,1,Noun
33959,5,1,편리해서,1,Adjective
33960,5,1,가거든요,1,Verb
33961,5,1,대출,1,Noun
33962,5,1,따분하게,1,Adjective
33963,5,1,재미없어,1,Adjective
33964,5,1,알아보면,1,Verb
33965,5,1,알아야,1,Verb
33966,5,1,주고받아요,1,Verb
33967,5,1,아보,1,Noun
33968,5,1,왔는지,1,Verb
33969,5,1,알아보기는,1,Verb
33970,5,1,연대표,1,Noun
33971,5,1,사도,1,Noun
33972,5,1,많으면,1,Adjective
33973,5,1,소수,1,Noun
33974,5,1,된다면,1,Verb
33975,5,1,만족하는,1,Adjective
33976,5,1,되겠네요,1,Verb
33977,5,1,보내면,1,Verb
33978,5,1,날로,1,Noun
33979,5,1,보내려고,1,Verb
33980,5,1,유치원,1,Noun
33981,5,1,잃은,1,Verb
33982,5,1,있은,1,Adjective
33983,5,1,화제,1,Noun
33984,5,1,과거,1,Noun
33985,5,1,있었기에,1,Adjective
33986,5,1,한다는,1,Modifier
33987,5,1,전교,1,Noun
33988,5,1,안건,1,Noun
33989,5,1,요구,1,Noun
33990,5,1,알림,1,Noun
33991,5,1,전교생,1,Noun
33992,5,1,쌓였다,1,Verb
33993,5,1,폐회,1,Noun
33994,5,1,신호등,1,Noun
33995,5,1,띄는,1,Verb
33996,5,1,작아,1,Adjective
33997,5,1,가로수,1,Noun
33998,5,1,가려,1,Verb
33999,5,1,힘들다는,1,Adjective
34000,5,1,키우고,1,Verb
34001,5,1,테두리,1,Noun
34002,5,1,엘이디,1,Noun
34003,5,1,반짝이게,1,Verb
34004,5,1,낮,1,Noun
34005,5,1,역임,1,Noun
34006,5,1,받아들이게,1,Verb
34007,5,1,논의,1,Noun
34008,5,1,자치,1,Noun
34009,5,1,단체,1,Noun
34010,5,1,신청,1,Noun
34011,5,1,만났다,1,Verb
34012,5,1,강화하고,1,Adjective
34013,5,1,구청,1,Noun
34014,5,1,신속하게,1,Adjective
34015,5,1,생겼나요,1,Verb
34016,5,1,이하윤,1,Noun
34017,5,1,인다,1,Verb
34018,5,1,정문,1,Noun
34019,5,1,후문,1,Noun
34020,5,1,홍보,1,Noun
34021,5,1,둘레,1,Noun
34022,5,1,끝나면,1,Verb
34023,5,1,들렸어,1,Verb
34024,5,1,살펴보면서,1,Verb
34025,5,1,벗어나지,1,Verb
34026,5,1,않았나요,1,Verb
34027,5,1,알맞나요,1,Adjective
34028,5,1,다녀왔나요,1,Verb
34029,5,1,남았는지,1,Verb
34030,5,1,광화문,1,Noun
34031,5,1,다녀와서,1,Verb
34032,5,1,재미있었니,1,Adjective
34033,5,1,놓지,1,Verb
34034,5,1,않았구나,1,Verb
34035,5,1,뭐더,1,Noun
34036,5,1,같았는데,1,Adjective
34037,5,1,왔는데,1,Verb
34038,5,1,기억나,1,Verb
34039,5,1,놓았더니,1,Verb
34040,5,1,다녀왔는데,1,Verb
34041,5,1,거문오름,1,Noun
34042,5,1,만장굴,1,Noun
34043,5,1,다녀오지,1,Verb
34044,5,1,유산,1,Noun
34045,5,1,직할,1,Noun
34046,5,1,멋쩍,1,Noun
34047,5,1,뿌듯해한,1,Adjective
34048,5,1,수광,1,Noun
34049,5,1,유홍준,1,Noun
34050,5,1,선호,1,Noun
34051,5,1,주도,1,Noun
34052,5,1,해서다,1,Verb
34053,5,1,착륙,1,Noun
34054,5,1,안전벨트,1,Noun
34055,5,1,매어,1,Verb
34056,5,1,시오,1,Noun
34057,5,1,기내,1,Noun
34058,5,1,바짝,1,Noun
34059,5,1,나타나기를,1,Verb
34060,5,1,기다린,1,Verb
34061,5,1,좌석,1,Noun
34062,5,1,나타나고,1,Verb
34063,5,1,해안선,1,Noun
34064,5,1,이윽고,1,Noun
34065,5,1,상공,1,Noun
34066,5,1,들어오면,1,Verb
34067,5,1,산비,1,Noun
34068,5,1,놓듯이,1,Verb
34069,5,1,줄지어,1,Verb
34070,5,1,초록빛,1,Noun
34071,5,1,작물,1,Noun
34072,5,1,싱그러워,1,Adjective
34073,5,1,선회,1,Noun
34074,5,1,활주로,1,Noun
34075,5,1,들어설,1,Verb
34076,5,1,교체,1,Noun
34077,5,1,섞,1,Verb
34078,5,1,전형,1,Noun
34079,5,1,다르고,1,Adjective
34080,5,1,신천지,1,Noun
34081,5,1,설렘을,1,Adjective
34082,5,1,느끼게,1,Verb
34083,5,1,가시나요,1,Verb
34084,5,1,경치,1,Noun
34085,5,1,쪽빛,1,Noun
34086,5,1,남빛,1,Noun
34087,5,1,푸른빛,1,Noun
34088,5,1,산담,1,Verb
34089,5,1,사성,1,Noun
34090,5,1,두둑하게,1,Adjective
34091,5,1,둘러싼,1,Verb
34092,5,1,유적,1,Noun
34093,5,1,산신,1,Noun
34094,5,1,드리는,1,Verb
34095,5,1,빌고,1,Verb
34096,5,1,순서,1,Noun
34097,5,1,든다,1,Verb
34098,5,1,제주시,1,Noun
34099,5,1,아라동,1,Noun
34100,5,1,제주대학교,1,Noun
34101,5,1,뒤편,1,Noun
34102,5,1,기슭,1,Noun
34103,5,1,제단,1,Noun
34104,5,1,심었을,1,Verb
34105,5,1,수령,1,Noun
34106,5,1,넘는,1,Verb
34107,5,1,솔,1,Noun
34108,5,1,그루,1,Noun
34109,5,1,엄숙,1,Noun
34110,5,1,성스러운,1,Adjective
34111,5,1,동북쪽,1,Noun
34112,5,1,구좌읍,1,Noun
34113,5,1,화리,1,Noun
34114,5,1,송당리,1,Noun
34115,5,1,일대,1,Noun
34116,5,1,무수,1,Noun
34117,5,1,맵시,1,Noun
34118,5,1,황무지,1,Noun
34119,5,1,오뚝하여,1,Adjective
34120,5,1,왕국,1,Noun
34121,5,1,여왕,1,Noun
34122,5,1,불린다,1,Verb
34123,5,1,유래,1,Noun
34124,5,1,있으나,1,Adjective
34125,5,1,다랑쉬오름,1,Noun
34126,5,1,남쪽,1,Noun
34127,5,1,을,1,Josa
34128,5,1,사면,1,Noun
34129,5,1,둥글어,1,Adjective
34130,5,1,붙여졌다는,1,Verb
34131,5,1,정겹다,1,Adjective
34132,5,1,자락,1,Noun
34133,5,1,편백나무,1,Noun
34134,5,1,무성,1,Noun
34135,5,1,벗어나면,1,Verb
34136,5,1,천연,1,Noun
34137,5,1,풀밭,1,Noun
34138,5,1,나오면서,1,Verb
34139,5,1,트이고,1,Verb
34140,5,1,경사면,1,Noun
34141,5,1,흐,1,Noun
34142,5,1,한여름,1,Noun
34143,5,1,굽이,1,Noun
34144,5,1,넓어지면서,1,Verb
34145,5,1,알려져,1,Verb
34146,5,1,십,1,Noun
34147,5,1,경의,1,Noun
34148,5,1,경이,1,Noun
34149,5,1,뜨는,1,Verb
34150,5,1,일출,1,Noun
34151,5,1,올레,1,Noun
34152,5,1,곳일,1,Noun
34153,5,1,북쪽,1,Noun
34154,5,1,외벽,1,Noun
34155,5,1,깎아,1,Verb
34156,5,1,내린,1,Verb
34157,5,1,우뚝우뚝,1,Adverb
34158,5,1,솟아,1,Verb
34159,5,1,등산로,1,Noun
34160,5,1,빨래,1,Noun
34161,5,1,구니,1,Noun
34162,5,1,삼고,1,Noun
34163,5,1,우도,1,Noun
34164,5,1,빨랫돌,1,Noun
34165,5,1,매일,1,Noun
34166,5,1,세탁,1,Noun
34167,5,1,곰솔,1,Noun
34168,5,1,소나,1,Noun
34169,5,1,상록,1,Noun
34170,5,1,침엽,1,Noun
34171,5,1,교목,1,Noun
34172,5,1,조림,1,Noun
34173,5,1,심거나,1,Verb
34174,5,1,뿌리거나,1,Verb
34175,5,1,인위,1,Noun
34176,5,1,되다,1,Verb
34177,5,1,바라보이다,1,Verb
34178,5,1,영주,1,Noun
34179,5,1,신선,1,Noun
34180,5,1,올려다볼,1,Verb
34181,5,1,정상,1,Noun
34182,5,1,분화,1,Noun
34183,5,1,구를,1,Verb
34184,5,1,내려다볼,1,Verb
34185,5,1,자체,1,Noun
34186,5,1,항공,1,Noun
34187,5,1,공상,1,Noun
34188,5,1,나옴,1,Verb
34189,5,1,직한,1,Adjective
34190,5,1,고지인,1,Noun
34191,5,1,산장,1,Noun
34192,5,1,도시락,1,Noun
34193,5,1,곡물,1,Noun
34194,5,1,본래,1,Noun
34195,5,1,안개,1,Noun
34196,5,1,신령,1,Noun
34197,5,1,값,1,Noun
34198,5,1,무더운,1,Adjective
34199,5,1,여름날,1,Noun
34200,5,1,지나간,1,Verb
34201,5,1,폭포,1,Noun
34202,5,1,생겨,1,Verb
34203,5,1,장관,1,Noun
34204,5,1,지나노라면,1,Verb
34205,5,1,떼,1,Noun
34206,5,1,이루면서,1,Verb
34207,5,1,포복,1,Noun
34208,5,1,기어가며,1,Verb
34209,5,1,물들여,1,Verb
34210,5,1,가린,1,Verb
34211,5,1,울창,1,Noun
34212,5,1,작으면,1,Adjective
34213,5,1,기이하다,1,Adjective
34214,5,1,머리핀,1,Noun
34215,5,1,가파른,1,Noun
34216,5,1,허리춤,1,Noun
34217,5,1,올라서면,1,Verb
34218,5,1,홀,1,Noun
34219,5,1,연히,1,Adjective
34220,5,1,암괴석,1,Noun
34221,5,1,볏,1,Noun
34222,5,1,특산종,1,Noun
34223,5,1,괴석,1,Noun
34224,5,1,기이하게,1,Adjective
34225,5,1,괴상하게,1,Adjective
34226,5,1,원둘레,1,Noun
34227,5,1,의하여,1,Adjective
34228,5,1,한정,1,Noun
34229,5,1,스럽,1,Adjective
34230,5,1,고도,1,Noun
34231,5,1,올라도,1,Verb
34232,5,1,오백,1,Noun
34233,5,1,드리운,1,Verb
34234,5,1,둘러놓고,1,Verb
34235,5,1,멀,1,Adjective
34236,5,1,찍이서,1,Noun
34237,5,1,느린,1,Adjective
34238,5,1,밟으,1,Verb
34239,5,1,며,1,Noun
34240,5,1,바쁠,1,Adjective
34241,5,1,오르노라면,1,Verb
34242,5,1,들뜰,1,Adjective
34243,5,1,름다움뿐,1,Noun
34244,5,1,장엄함과,1,Adjective
34245,5,1,아늑함이,1,Adjective
34246,5,1,곁들여,1,Verb
34247,5,1,놀리지,1,Verb
34248,5,1,옮기며,1,Verb
34249,5,1,느긋,1,Noun
34250,5,1,취하,1,Noun
34251,5,1,묻거나,1,Verb
34252,5,1,들어가야,1,Verb
34253,5,1,고지,1,Noun
34254,5,1,락,1,Noun
34255,5,1,스럽고도,1,Adjective
34256,5,1,순천만,1,Noun
34257,5,1,습지,1,Noun
34258,5,1,농게,1,Noun
34259,5,1,짱뚱어,1,Noun
34260,5,1,청운,1,Noun
34261,5,1,교가,1,Noun
34262,5,1,창덕궁,1,Noun
34263,5,1,유네스코,1,Noun
34264,5,1,문화유산,1,Noun
34265,5,1,되었다고,1,Verb
34266,5,1,이른,1,Verb
34267,5,1,어우러진,1,Verb
34268,5,1,인사동,1,Noun
34269,5,1,담양,1,Noun
34270,5,1,들른,1,Verb
34271,5,1,고인,1,Noun
34272,5,1,나타냄,1,Verb
34273,5,1,유리,1,Noun
34274,5,1,로라,1,Noun
34275,5,1,석굴암,1,Noun
34276,5,1,천만다행,1,Noun
34277,5,1,무령왕릉,1,Noun
34278,5,1,머리카락,1,Noun
34279,5,1,쭈뼛,1,Noun
34280,5,1,수준,1,Noun
34281,5,1,앞선,1,Verb
34282,5,1,선조,1,Noun
34283,5,1,느껴졌다,1,Verb
34284,5,1,적고,1,Verb
34285,5,1,대어,1,Verb
34286,5,1,튕기,1,Noun
34287,5,1,튕긴다,1,Noun
34288,5,1,알리거나,1,Verb
34289,5,1,떠나기,1,Verb
34290,5,1,전의,1,Noun
34291,5,1,설렘,1,Adjective
34292,5,1,떠날,1,Verb
34293,5,1,걸린,1,Verb
34294,5,1,나타내야,1,Verb
34295,5,1,반성,1,Noun
34296,5,1,만족감,1,Noun
34297,5,1,각오,1,Noun
34298,5,1,관광,1,Noun
34299,5,1,상품,1,Noun
34300,5,1,백제,1,Noun
34301,5,1,관광지,1,Noun
34302,5,1,싶도록,1,Verb
34303,5,1,미로,1,Noun
34304,5,1,빠져나가,1,Verb
34305,5,1,빈주먹,1,Noun
34306,5,1,이겠네요,1,Verb
34307,5,1,나왔는데,1,Verb
34308,5,1,합친,1,Verb
34309,5,1,있단다,1,Adjective
34310,5,1,예원,1,Noun
34311,5,1,불안,1,Noun
34312,5,1,가리키는,1,Verb
34313,5,1,말이란다,1,Verb
34314,5,1,앉을,1,Verb
34315,5,1,이겠구나,1,Verb
34316,5,1,본디,1,Noun
34317,5,1,없어져,1,Verb
34318,5,1,산딸기,1,Noun
34319,5,1,자두,1,Noun
34320,5,1,오이,1,Noun
34321,5,1,애호박,1,Noun
34322,5,1,수박,1,Noun
34323,5,1,작으며,1,Adjective
34324,5,1,공통,1,Noun
34325,5,1,수건,1,Noun
34326,5,1,수레,1,Noun
34327,5,1,호박,1,Noun
34328,5,1,송이,1,Noun
34329,5,1,만들었네,1,Verb
34330,5,1,건너질러,1,Verb
34331,5,1,새우,1,Noun
34332,5,1,풋밤,1,Noun
34333,5,1,나무꾼,1,Noun
34334,5,1,낚시꾼,1,Noun
34335,5,1,뛰다,1,Verb
34336,5,1,놀다,1,Verb
34337,5,1,돌다리,1,Noun
34338,5,1,책가방,1,Noun
34339,5,1,학용품,1,Noun
34340,5,1,주어진,1,Verb
34341,5,1,골목,1,Noun
34342,5,1,동무,1,Noun
34343,5,1,물물,1,Adverb
34344,5,1,물강,1,Noun
34345,5,1,비구름,1,Noun
34346,5,1,밥밥,1,Noun
34347,5,1,맞추기,1,Verb
34348,5,1,햇곡식,1,Noun
34349,5,1,청동,1,Noun
34350,5,1,말굽,1,Noun
34351,5,1,광삼,1,Noun
34352,5,1,기쁘거나,1,Adjective
34353,5,1,만들어졌어요,1,Verb
34354,5,1,쇠붙이,1,Noun
34355,5,1,제국,1,Noun
34356,5,1,발간,1,Noun
34357,5,1,증보,1,Noun
34358,5,1,문헌비고,1,Noun
34359,5,1,팔,1,Noun
34360,5,1,불렀어요,1,Verb
34361,5,1,봄날,1,Noun
34362,5,1,뽑아내는,1,Verb
34363,5,1,섬세한,1,Adjective
34364,5,1,쨍쨍,1,Adverb
34365,5,1,닮았어요,1,Verb
34366,5,1,울리는,1,Verb
34367,5,1,우렁차,1,Noun
34368,5,1,광대한,1,Adjective
34369,5,1,묵직한,1,Adjective
34370,5,1,탄탄한,1,Adjective
34371,5,1,이치,1,Noun
34372,5,1,깨,1,Noun
34373,5,1,달았답니다,1,Verb
34374,5,1,누에,1,Noun
34375,5,1,뽑아,1,Verb
34376,5,1,천도,1,Noun
34377,5,1,짜고,1,Verb
34378,5,1,끊어지지,1,Verb
34379,5,1,탄력,1,Noun
34380,5,1,오동나무,1,Noun
34381,5,1,울림,1,Noun
34382,5,1,얹어,1,Verb
34383,5,1,내고,1,Verb
34384,5,1,비슷하지만,1,Adjective
34385,5,1,줄이,1,Verb
34386,5,1,굵,1,Adjective
34387,5,1,좋아했던,1,Adjective
34388,5,1,대나,1,Verb
34389,5,1,무는,1,Verb
34390,5,1,굽힐,1,Verb
34391,5,1,곧은,1,Adjective
34392,5,1,많았고,1,Adjective
34393,5,1,장인,1,Noun
34394,5,1,만들었지요,1,Verb
34395,5,1,그윽,1,Noun
34396,5,1,평온,1,Noun
34397,5,1,대금,1,Noun
34398,5,1,달빛,1,Noun
34399,5,1,빛나는,1,Verb
